코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1171010800,12,40.54,3,2016,"   deposit building          road           dong
0  20500.0   (96-3)     송이로36길 43  서울특별시 송파구 문정동
1  23000.0    다온빌리지      새말로6길 33  서울특별시 송파구 문정동
2  34000.0     리치타운  송이로36길 54-13  서울특별시 송파구 문정동
3  24000.0    28-27   송이로28길 24-1  서울특별시 송파구 문정동
4  25000.0   (96-4)   송이로36길 41-1  서울특별시 송파구 문정동",22515.61905
1171010300,7,23.09,2,2004,"   deposit building            road           dong
0   7500.0      피스빌       풍성로20길 56  서울특별시 송파구 풍납동
1   7500.0      피스빌       풍성로20길 56  서울특별시 송파구 풍납동
2   7500.0      피스빌       풍성로20길 56  서울특별시 송파구 풍납동
3  13500.0       송림   백제고분로44길 13-3  서울특별시 송파구 송파동
4  11000.0  (189-3)  송파대로34가길 12-11  서울특별시 송파구 송파동",11900.5
1171011100,11,36.53,3,2016,"   deposit    building            road           dong
0  23000.0          준빌   위례성대로10길 31-1  서울특별시 송파구 방이동
1  23000.0         세영빌  백제고분로48길 29-21  서울특별시 송파구 방이동
2  23000.0         온샘채   양재대로71길 28-13  서울특별시 송파구 방이동
3  30000.0       인터시티빌     위례성대로14길 13  서울특별시 송파구 방이동
4  18000.0  THE HERMAN      가락로36길 5-6  서울특별시 송파구 방이동",24221
1171011100,8,26.98,2,2015,"   deposit      building           road           dong
0  15000.0  그레이스빌(154-5)   위례성대로6길 24-8  서울특별시 송파구 방이동
1  13000.0       (172-8)      오금로23길 61  서울특별시 송파구 방이동
2  17000.0          리츠하임     위례성대로2길 62  서울특별시 송파구 방이동
3  24000.0        에비앙하우스   위례성대로6길 24-6  서울특별시 송파구 방이동
4  19400.0           미까사  위례성대로2길 35-11  서울특별시 송파구 방이동",20464.36667
1171011100,8,26.05,3,2018,"   deposit     building            road           dong
0  17800.0       (55-2)      위례성대로2길 20  서울특별시 송파구 방이동
1  15500.0  그린빌(113-17)        오금로21길 7  서울특별시 송파구 방이동
2  16000.0          세영빌  백제고분로48길 29-21  서울특별시 송파구 방이동
3  15780.0     (117-28)     오금로23길 9-27  서울특별시 송파구 방이동
4  16400.0     (117-28)     오금로23길 9-27  서울특별시 송파구 방이동",21436
1171011100,13,43.59,4,2003,"   deposit building         road           dong
0  19000.0  (105-1)    오금로17길 12  서울특별시 송파구 방이동
1  17000.0    유정하이빌    가락로39길 19  서울특별시 송파구 방이동
2  24000.0    리치아트빌  위례성대로10길 19  서울특별시 송파구 방이동
3  21000.0    오빌빌라트   위례성대로6길 33  서울특별시 송파구 방이동
4  21000.0    오빌빌라트   위례성대로6길 33  서울특별시 송파구 방이동",18880
1171010700,6,18.6,3,2018,"   deposit  building          road           dong
0  18000.0      16-5  송이로17길 46-18  서울특별시 송파구 가락동
1  16500.0   JJ VILL     오금로34길 22  서울특별시 송파구 가락동
2  17000.0  라이프펠리스5차   송이로20길 4-13  서울특별시 송파구 가락동
3  18000.0   JJ VILL     오금로34길 22  서울특별시 송파구 가락동
4  16000.0    (45-7)     오금로34길 58  서울특별시 송파구 가락동",16420
1171010400,9,29.33,2,2017,"   deposit building        road           dong
0  22000.0     오쉐르빌   가락로19길 16  서울특별시 송파구 송파동
1  22500.0     팰리스빌  송파대로40길 13  서울특별시 송파구 송파동
2  22000.0  (97-52)  송파대로 372-1  서울특별시 송파구 송파동
3  22000.0  (97-52)  송파대로 372-1  서울특별시 송파구 송파동
4  26000.0  (110-0)   가락로21길 42  서울특별시 송파구 송파동",20659.5
1171010500,13,42.99,3,2004,"   deposit           building            road           dong
0  18000.0              백제하이빌      가락로9길 13-1  서울특별시 송파구 석촌동
1  19000.0              미래팰리스         가락로3길 5  서울특별시 송파구 석촌동
2  18000.0              미래팰리스         가락로3길 5  서울특별시 송파구 석촌동
3  21000.0  CASABUENA(155-10)  석촌호수로18길 11-14  서울특별시 송파구 석촌동
4  19000.0           (268-11)    가락로11길 16-12  서울특별시 송파구 석촌동",18585
1171010100,20,64.66,4,2003,"   deposit       building           road           dong
0  30000.0  성광하이츠(304-37)    도곡로62길 5-12  서울특별시 송파구 잠실동
1  30000.0  하나빌라B(341-30)      삼전로3길 3-7  서울특별시 송파구 잠실동
2  35000.0        (206-8)  백제고분로7길 46-26  서울특별시 송파구 잠실동
3  32000.0       (234-50)  백제고분로19길 3-11  서울특별시 송파구 잠실동
4  17000.0           삼형빌딩    백제고분로19길 16  서울특별시 송파구 잠실동",29854.5
