코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1138010300,13,44.24,3,2018,"   deposit building         road           dong
0  26500.0   드림스카이빌  통일로78가길 9-1  서울특별시 은평구 불광동
1  20000.0    수성렉스빌   연서로40길 5-3  서울특별시 은평구 불광동
2  24000.0     제니스빌     불광로6길 11  서울특별시 은평구 불광동
3  25000.0    미르라이프  진흥로15길 12-1  서울특별시 은평구 불광동
4  25000.0    미르라이프  진흥로15길 12-1  서울특별시 은평구 불광동",24858
1138010200,17,54.98,4,2000,"   deposit        building         road           dong
0  13000.0        신진빌라(A동)  서오릉로4길 7-22  서울특별시 은평구 녹번동
1  13500.0    참솔빌라(131-39)    진흥로12가길 8  서울특별시 은평구 녹번동
2  15000.0  명남하이츠빌(29-109)  통일로57길 10-6  서울특별시 은평구 녹번동
3  17000.0     에이원빌라(42-7)    통일로 625-6  서울특별시 은평구 녹번동
4  20000.0  명남하이츠빌(29-208)  통일로57길 10-4  서울특별시 은평구 녹번동",14748.5
1138010600,12,40.77,2,2011,"   deposit building         road           dong
0  19000.0     금강블루   통일로75길 6-5  서울특별시 은평구 대조동
1  19000.0     금강블루   통일로75길 6-5  서울특별시 은평구 대조동
2  19000.0    해피리움빌  진흥로13길 3-11  서울특별시 은평구 대조동
3  18500.0      대운빌  역말로9길 40-27  서울특별시 은평구 대조동
4  22000.0    하늘파크빌  연서로22길 9-20  서울특별시 은평구 대조동",18770
1138010200,5,15.82,5,2019,"   deposit building         road           dong
0  12300.0    아임빌리지  진흥로15길 12-7  서울특별시 은평구 불광동
1  11000.0    다인블루빌   통일로92가길 32  서울특별시 은평구 불광동
2  13500.0    가인리치빌    통일로92길 43  서울특별시 은평구 불광동
3  11000.0    다인블루빌   통일로92가길 32  서울특별시 은평구 불광동
4  14500.0   양지스카이뷰    서오릉로 64-9  서울특별시 은평구 녹번동",13474
1138010700,9,29.78,7,2018,"   deposit building          road           dong
0  18900.0    은명빌리지  응암로29길 15-13  서울특별시 은평구 응암동
1  19800.0   해들목휴먼빌    은평로12길 7-7  서울특별시 은평구 응암동
2  22000.0   진성위메이드       가좌로 191  서울특별시 은평구 응암동
3  23000.0   진성위메이드       가좌로 191  서울특별시 은평구 응암동
4  23000.0   진성위메이드     가좌로 191-1  서울특별시 은평구 응암동",18980.5
1138010300,16,53.2,4,2008,"   deposit     building           road           dong
0  16000.0    (346-103)  연서로34가길 16-14  서울특별시 은평구 불광동
1  16000.0    (346-103)  연서로34가길 16-14  서울특별시 은평구 불광동
2  15500.0  유진빌(481-23)    통일로90길 14-1  서울특별시 은평구 불광동
3  15500.0  유진빌(481-23)    통일로90길 14-1  서울특별시 은평구 불광동
4  15500.0  유진빌(481-23)    통일로90길 14-1  서울특별시 은평구 불광동",15990
1138010400,15,50.62,3,2013,"   deposit       building          road           dong
0  22000.0  거성리젠시(481-10)   연서로27길 11-7  서울특별시 은평구 갈현동
1  25000.0   동인에버빌(485-6)  연서로25길 17-12  서울특별시 은평구 갈현동
2  20000.0          우방이지빌   연서로21길 32-6  서울특별시 은평구 갈현동
3  22000.0   어울림빌(503-15)       갈현로 243  서울특별시 은평구 갈현동
4  24000.0        호림리슈빌5차    갈현로39길 4-3  서울특별시 은평구 갈현동",20574.97
1138010200,15,50.75,2,1993,"   deposit      building         road           dong
0  13000.0   삼호주택(86-62)   은평로21가길 22  서울특별시 은평구 녹번동
1  14000.0          예승빌라  은평로21길 35-1  서울특별시 은평구 녹번동
2  12500.0  대성빌라(105-75)     연서로40길 4  서울특별시 은평구 불광동
3  12500.0  대성빌라(105-75)     연서로40길 4  서울특별시 은평구 불광동
4  11000.0  효성빌라(105-74)     연서로40길 6  서울특별시 은평구 불광동",13499
1138010600,16,52.74,3,2018,"   deposit building           road           dong
0  32000.0   하나블루힐스      서오릉로10길 4  서울특별시 은평구 대조동
1  30000.0   하나블루힐스      서오릉로10길 4  서울특별시 은평구 대조동
2  30000.0   하나블루힐스      서오릉로10길 4  서울특별시 은평구 대조동
3  25700.0   드림스카이빌  통일로71가길 10-11  서울특별시 은평구 대조동
4  21000.0    초원그린빌      통일로71가길 6  서울특별시 은평구 대조동",23232.68
1138010600,13,44.09,2,2018,"   deposit   building        road           dong
0  28500.0        선우빌   역말로9가길 13  서울특별시 은평구 대조동
1  26000.0     엘림아너스빌   역말로9길 5-1  서울특별시 은평구 대조동
2  26000.0       금강블루   통일로71가길 9  서울특별시 은평구 대조동
3  18900.0      지경인라지   역말로 119-6  서울특별시 은평구 대조동
4  28700.0  산호팰리스(A동)  응암로5길 14-1  서울특별시 은평구 응암동",27914.73333
1138010900,20,65.1,2,2001,"   deposit      building          road           dong
0  17000.0   상우맨션(13-20)    갈현로3길 16-4  서울특별시 은평구 신사동
1  11000.0    행운빌(208-0)  은평터널로13길 9-5  서울특별시 은평구 신사동
2  14500.0  삼성아트빌(29-16)    은평로2길 6-15  서울특별시 은평구 신사동
3  20000.0   희정빌라(11-11)   갈현로5길 25-12  서울특별시 은평구 신사동
4  20000.0  두성쉐르빌(31-11)     증산로19길 22  서울특별시 은평구 신사동",15763
1138010900,9,28.63,4,2018,"   deposit building          road           dong
0  14500.0  청마파크빌가동    은평터널로11길 8  서울특별시 은평구 신사동
1  17000.0  파크원(A동)      갈현로3나길 4  서울특별시 은평구 신사동
2  17000.0  파크원(A동)      갈현로3나길 4  서울특별시 은평구 신사동
3  23000.0   소원노블레스  증산로15가길 5-13  서울특별시 은평구 신사동
4  21000.0    대가트라움    증산로15가길 13  서울특별시 은평구 신사동",17033.25
1138010400,19,64.05,2,2008,"   deposit       building          road           dong
0  12000.0  HillViewPoint  갈현로41가길 26-1  서울특별시 은평구 갈현동
1  17500.0           인락빌라  갈현로47길 32-18  서울특별시 은평구 갈현동
2  21000.0   가연리슈빌(426-7)  통일로87길 21-32  서울특별시 은평구 갈현동
3  21000.0          우민렉스빌   갈현로43길 1-11  서울특별시 은평구 갈현동
4  25000.0         가시앙하우스   서오릉로21길 5-7  서울특별시 은평구 구산동",14680
1138010300,11,35.4,10,2015,"   deposit building         road           dong
0  25000.0    두진아이브   통일로66길 6-7  서울특별시 은평구 불광동
1  25000.0    두진아이브   통일로66길 6-7  서울특별시 은평구 불광동
2  25000.0    두진아이브   통일로66길 6-7  서울특별시 은평구 불광동
3  25500.0    두진아이브   통일로66길 6-7  서울특별시 은평구 불광동
4  20500.0  디앤제이하우징  통일로78길 11-7  서울특별시 은평구 불광동",25150.48882
1138010700,11,36.75,2,2000,"   deposit building         road           dong
0   9900.0   기룡맨션A동  은평로14길 18-2  서울특별시 은평구 응암동
1   8000.0  (42-58)   은평로16나길 11  서울특별시 은평구 응암동
2  13000.0   203-14    연서로24길 19  서울특별시 은평구 대조동
3  11500.0   기룡맨션B동  은평로14길 18-1  서울특별시 은평구 응암동
4  15000.0   스위스그린빌  갈현로14길 29-2  서울특별시 은평구 역촌동",9658
1138010300,9,29.23,1,2017,"   deposit       building          road           dong
0  18500.0  황금아트빌(376-35)    통일로80가길 14  서울특별시 은평구 불광동
1  18000.0  황금아트빌(376-35)    통일로80가길 14  서울특별시 은평구 불광동
2  18500.0  황금아트빌(376-35)    통일로80가길 14  서울특별시 은평구 불광동
3  15000.0       대경아르체20차    연서로37가길 13  서울특별시 은평구 불광동
4  14000.0          메트로럭스  연서로41가길 32-5  서울특별시 은평구 불광동",16910.52381
1138010900,14,44.91,1,1994,"   deposit      building       road           dong
0  11000.0    임광빌라(8-41)   갈현로2가길 8  서울특별시 은평구 신사동
1  17000.0   창조빌라(26-34)  은평로2길 5-5  서울특별시 은평구 신사동
2   7000.0  로얄빌라(235-10)  가좌로11가길 9  서울특별시 은평구 신사동
3  12000.0          성오맨션  연서로4길 7-9  서울특별시 은평구 역촌동
4  12000.0          성오맨션  연서로4길 7-9  서울특별시 은평구 역촌동",10640
1138010700,10,33.12,8,2014,"   deposit building         road           dong
0  15000.0   위산원더시티  응암로12길 1-15  서울특별시 은평구 응암동
1  16500.0    월드리치빌     은평로8길 16  서울특별시 은평구 응암동
2  17000.0    세영갤러리   응암로25길 3-7  서울특별시 은평구 응암동
3  17000.0      아름빌     은평로 90-3  서울특별시 은평구 응암동
4  19000.0      펠리체     은평로12길 3  서울특별시 은평구 응암동",15785
1138010500,9,29.55,2,2018,"   deposit         building         road           dong
0  16500.0  동우아이파크(177-129)  갈현로15길 11-7  서울특별시 은평구 구산동
1  16500.0  동우아이파크(177-129)  갈현로15길 11-7  서울특별시 은평구 구산동
2  16000.0  동우아이파크(177-129)  갈현로15길 11-7  서울특별시 은평구 구산동
3  18900.0  프라임하우스(177-132)  갈현로15길 9-12  서울특별시 은평구 구산동
4  19500.0           해드림하우스    갈현로11가길 2  서울특별시 은평구 구산동",16520
1138010800,13,42.62,2,2012,"   deposit building          road           dong
0  18000.0     한울피아  연서로14길 21-26  서울특별시 은평구 역촌동
1  14500.0  아인하우스3차   갈현로7길 14-11  서울특별시 은평구 역촌동
2  13800.0  아인하우스3차   갈현로7길 14-11  서울특별시 은평구 역촌동
3  17000.0      해든빌     연서로8길 9-8  서울특별시 은평구 역촌동
4  20000.0    만민하늘애   역말로4길 11-15  서울특별시 은평구 역촌동",16612.12667
1138010400,18,61,3,2001,"   deposit       building         road           dong
0  18000.0  우성케이씨빌(450-2)   갈현로31길 7-1  서울특별시 은평구 갈현동
1  20000.0             경방  갈현로33길 10-2  서울특별시 은평구 갈현동
2  12000.0           상일빌라    갈현로41나길 9  서울특별시 은평구 갈현동
3  18000.0   청림아트빌(518-2)    갈현로25길 27  서울특별시 은평구 갈현동
4  20000.0       천지투스타(B)    갈현로37길 18  서울특별시 은평구 갈현동",17973
1138010300,23,75.24,4,1991,"   deposit building        road           dong
0  14500.0     창덕주택  연서로34가길 12  서울특별시 은평구 불광동
1  17000.0   삼원빌라3동   은평로21길 20  서울특별시 은평구 녹번동
2  20000.0     태극빌라    불광로9가길 1  서울특별시 은평구 불광동
3  17500.0     세한빌라   불광로13길 24  서울특별시 은평구 불광동
4  17500.0     세한빌라   불광로13길 24  서울특별시 은평구 불광동",15460
1138010400,14,45.49,3,2014,"   deposit       building          road           dong
0  24000.0        호림리슈빌5차    갈현로39길 4-3  서울특별시 은평구 갈현동
1  18000.0   경인에버빌(472-6)  연서로17길 28-12  서울특별시 은평구 갈현동
2  23000.0  경원에이스(480-35)  연서로25길 11-12  서울특별시 은평구 갈현동
3  19000.0          예건파크빌     갈현로25길 17  서울특별시 은평구 갈현동
4  24000.0  만민하늘애(426-16)  통일로87길 21-27  서울특별시 은평구 갈현동",22981
1138010600,17,55.05,2,2002,"   deposit      building         road           dong
0  18500.0        지성빌라B동    서오릉로 88-5  서울특별시 은평구 대조동
1  21000.0      (216-19)    연서로22길 17  서울특별시 은평구 대조동
2  10000.0     삼익하이빌(가동)    역말로8길 2-2  서울특별시 은평구 대조동
3   9000.0     삼익하이빌(가동)    역말로8길 2-2  서울특별시 은평구 대조동
4  20000.0  행운맨션(166-12)  역말로9길 17-29  서울특별시 은평구 대조동",17695.66667
1138010200,9,29.01,1,1996,"   deposit       building          road           dong
0   8400.0    낙원주택(44-25)   은평로21길 13-2  서울특별시 은평구 녹번동
1   9000.0         협진두남주택   은평로13길 17-3  서울특별시 은평구 녹번동
2   9000.0  수정빌라5차(86-90)    은평로21가길 23  서울특별시 은평구 녹번동
3   9000.0           희망주택  통일로68가길 18-3  서울특별시 은평구 불광동
4  10000.0   제일빌라(239-18)     불광로 123-1  서울특별시 은평구 불광동",7386
1138010200,9,29.89,3,2018,"   deposit building          road           dong
0  21000.0      다원빌      녹번로 66-7  서울특별시 은평구 녹번동
1  19500.0    리오하우스   서오릉로4길 19-1  서울특별시 은평구 녹번동
2  23500.0   일광스카이빌  진흥로12나길 1-11  서울특별시 은평구 녹번동
3  22500.0    루체비스타     통일로53길 10  서울특별시 은평구 녹번동
4  22500.0    루체비스타     통일로53길 10  서울특별시 은평구 녹번동",20356.21429
1138010700,9,29.77,3,2013,"   deposit       building          road           dong
0  13000.0        (94-19)     백련산로14길 9  서울특별시 은평구 응암동
1  16300.0           고은명가      응암로32길 3  서울특별시 은평구 응암동
2  16500.0  우방이지빌(588-30)   불광천길 368-10  서울특별시 은평구 응암동
3  12000.0          백년누리빌   백련산로4길 21-6  서울특별시 은평구 응암동
4  14500.0   거성리젠시(754-3)  응암로12길 12-20  서울특별시 은평구 응암동",13550
1138010800,9,29.18,6,2016,"   deposit building        road           dong
0  21000.0    블리스포엠  진흥로5길 6-12  서울특별시 은평구 역촌동
1  16000.0   N갤러리아빌    역말로 11-5  서울특별시 은평구 역촌동
2  15000.0    미래아트빌  갈현로7길 22-1  서울특별시 은평구 역촌동
3  17000.0  꿈에그린미다스    갈현로5길 18  서울특별시 은평구 역촌동
4  14000.0   제이앤제이빌   역말로6길 7-1  서울특별시 은평구 역촌동",19620
1138010900,17,56.95,2,2002,"   deposit       building         road           dong
0  17000.0  동신하이츠(283-31)      가좌로 392  서울특별시 은평구 신사동
1  21000.0  금강하이츠(350-27)  증산로17가길 2-1  서울특별시 은평구 신사동
2  16000.0      예재빌(1-99)   갈현로4길 14-1  서울특별시 은평구 신사동
3  20000.0   두성쉐르빌(31-11)    증산로19길 22  서울특별시 은평구 신사동
4  20000.0    희정빌라(11-11)  갈현로5길 25-12  서울특별시 은평구 신사동",17498
1138010700,12,39.45,1,2003,"   deposit           building         road           dong
0  16000.0               한신빌라   응암로34가길 14  서울특별시 은평구 응암동
1  11500.0             기룡맨션B동  은평로14길 18-1  서울특별시 은평구 응암동
2   9500.0  고려빌라(A,B)(731-21)    가좌로7가길 14  서울특별시 은평구 응암동
3  14000.0               엘림주택   은평로8길 16-3  서울특별시 은평구 응암동
4  16000.0       대진아트빌(84-68)  통일로71가길 3-1  서울특별시 은평구 대조동",12533.66667
1138011000,9,28.7,8,2018,"   deposit building         road           dong
0  21000.0   세민하이파크  은평터널로 196-2  서울특별시 은평구 신사동
1  20000.0      로뎀빌  가좌로11길 5-19  서울특별시 은평구 신사동
2  21000.0   세민하이파크  은평터널로 196-2  서울특별시 은평구 신사동
3  21000.0   세민하이파크  은평터널로 196-2  서울특별시 은평구 신사동
4  22000.0      파크원     진흥로 57-1  서울특별시 은평구 역촌동",20225.41667
1138010300,20,65.92,2,1983,"   deposit  building          road           dong
0  11000.0   진양주택 B동     불광로14길 29  서울특별시 은평구 불광동
1  11000.0   진양주택 B동     불광로14길 29  서울특별시 은평구 불광동
2   7000.0      화영주택      불광로9가길 3  서울특별시 은평구 불광동
3  13000.0  (346-50)    연서로34가길 18  서울특별시 은평구 불광동
4   6000.0  (170-66)  불광로22길 20-17  서울특별시 은평구 불광동",11115.91667
1138011400,26,84.3116,2,2017,"   deposit building        road           dong
0  42000.0  은평지웰테라스  진관4로 78-38  서울특별시 은평구 진관동
1  42000.0  은평지웰테라스  진관4로 78-38  서울특별시 은평구 진관동
2  40000.0  은평지웰테라스  진관4로 78-38  서울특별시 은평구 진관동
3  40000.0  은평지웰테라스  진관4로 78-38  서울특별시 은평구 진관동
4  42500.0  은평지웰테라스  진관4로 78-38  서울특별시 은평구 진관동",41650.34307
1138010700,9,29.98,7,2019,"   deposit building          road           dong
0  23000.0   진성위메이드       가좌로 191  서울특별시 은평구 응암동
1  22000.0   진성위메이드       가좌로 191  서울특별시 은평구 응암동
2  23000.0   진성위메이드     가좌로 191-1  서울특별시 은평구 응암동
3  18900.0    은명빌리지  응암로29길 15-13  서울특별시 은평구 응암동
4  19800.0   해들목휴먼빌    은평로12길 7-7  서울특별시 은평구 응암동",22715.80952
1138010400,15,48.6,3,2001,"   deposit  building          road           dong
0  10000.0     삼정하이츠   갈현로37길 39-1  서울특별시 은평구 갈현동
1  11000.0   장원마을(D)  서오릉로20길 20-5  서울특별시 은평구 갈현동
2  16000.0  만민베스트빌B동  갈현로21길 16-14  서울특별시 은평구 갈현동
3  10000.0       은방울   갈현로37길 41-1  서울특별시 은평구 갈현동
4  20000.0      창성빌라   갈현로31길 16-1  서울특별시 은평구 갈현동",14347
1138010400,9,29.65,2,2014,"   deposit       building         road           dong
0  15000.0  스카이힐튼(136-17)   갈현로 220-34  서울특별시 은평구 갈현동
1  14000.0      HOUSECOOK  연서로25길 11-3  서울특별시 은평구 갈현동
2  12000.0   신하우스(228-20)  갈현로27길 45-3  서울특별시 은평구 갈현동
3  12000.0   신하우스(228-20)  갈현로27길 45-3  서울특별시 은평구 갈현동
4  17000.0        호림리슈빌6차    갈현로 295-5  서울특별시 은평구 갈현동",14218.33333
1138010400,12,40.83,2,1996,"   deposit   building           road           dong
0   5000.0       경아빌라  갈현로45가길 14-14  서울특별시 은평구 갈현동
1  10000.0     (6-50)      갈현로47길 14  서울특별시 은평구 갈현동
2   6000.0     대성아트빌라    갈현로37길 29-1  서울특별시 은평구 갈현동
3  10000.0     대성아트빌라    갈현로37길 29-1  서울특별시 은평구 갈현동
4   7000.0  상신아트빌라(가)    갈현로41길 35-1  서울특별시 은평구 갈현동",8129
1138010400,10,33.85,5,2015,"   deposit      building         road           dong
0  15000.0         동진홈타운    통일로 907-8  서울특별시 은평구 갈현동
1  13000.0  해피리움(227-44)   서오릉로24길 17  서울특별시 은평구 갈현동
2  20000.0         타미에코빌  연서로27길 11-9  서울특별시 은평구 갈현동
3  19000.0  우민렉스빌(6-103)  갈현로47길 10-8  서울특별시 은평구 갈현동
4  21000.0         금하베스트     갈현로43길 1  서울특별시 은평구 갈현동",16037.66667
1138010200,15,48.21,4,1991,"   deposit      building         road           dong
0  13000.0            태택   서오릉로 30-16  서울특별시 은평구 녹번동
1  12000.0  백운빌라(137-31)  진흥로12길 26-1  서울특별시 은평구 녹번동
2  13000.0  성원빌라(86-125)    은평로21가길 4  서울특별시 은평구 녹번동
3   8000.0        (99-8)   녹번로1길 18-2  서울특별시 은평구 녹번동
4  15000.0  동성빌라(141-35)    진흥로 132-6  서울특별시 은평구 녹번동",11759
1138010700,6,19.04,6,2019,"   deposit building          road           dong
0  17500.0   엘림아너스빌     가좌로 242-1  서울특별시 은평구 응암동
1  22000.0    미토하우스     은평로6길 9-1  서울특별시 은평구 응암동
2  20500.0    보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동
3  20500.0    보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동
4  17000.0    보성리앤빌      진흥로 67-6  서울특별시 은평구 역촌동",17398
1138010500,9,29.3,4,2018,"   deposit         building         road           dong
0  15500.0            초원그린빌   갈현로 154-20  서울특별시 은평구 구산동
1  15500.0            초원그린빌   갈현로 154-20  서울특별시 은평구 구산동
2  20000.0             더클래스  연서로11길 11-1  서울특별시 은평구 구산동
3  19000.0  프라임하우스(177-132)  갈현로15길 9-12  서울특별시 은평구 구산동
4  19000.0  프라임하우스(177-132)  갈현로15길 9-12  서울특별시 은평구 구산동",17370
1138010300,9,28.31,4,2017,"   deposit       building          road           dong
0  14000.0          우진파크빌  통일로92길 39-18  서울특별시 은평구 불광동
1  19000.0  황금아트빌(376-35)    통일로80가길 14  서울특별시 은평구 불광동
2  15000.0         썬힐그레이스     불광로 141-1  서울특별시 은평구 불광동
3  18000.0  황금아트빌(376-35)    통일로80가길 14  서울특별시 은평구 불광동
4  20000.0          경인에버빌     연서로34길 14  서울특별시 은평구 불광동",17000
1138010300,13,43.75,4,2014,"   deposit      building          road           dong
0  20000.0  대가트라움(8-194)    불광로8길 16-4  서울특별시 은평구 불광동
1  21000.0           호안빌   불광로16길 23-6  서울특별시 은평구 불광동
2  20000.0        파란채하우스  통일로88길 15-21  서울특별시 은평구 불광동
3  20000.0           베라채  연서로33길 14-20  서울특별시 은평구 불광동
4  20000.0           베라채  연서로33길 14-20  서울특별시 은평구 불광동",20210
1138010500,6,19.93,2,2011,"   deposit            building          road           dong
0  14000.0            클라인하우제갈현   통일로83길 5-18  서울특별시 은평구 갈현동
1  12000.0           HOUSECOOK   연서로25길 11-3  서울특별시 은평구 갈현동
2  15000.0             플라워가든빌라  서오릉로21길 33-8  서울특별시 은평구 구산동
3   9000.0  SWEET HOME(199-13)  서오릉로13길 6-14  서울특별시 은평구 구산동
4  12500.0             갤러리아빌A동    서오릉로25길 17  서울특별시 은평구 구산동",7239.52
1138010200,11,34.74,3,1994,"   deposit     building         road           dong
0   9000.0  우석빌라(107-1)     녹번로7길 22  서울특별시 은평구 녹번동
1  12000.0      장미맨숀12차     통일로57길 8  서울특별시 은평구 녹번동
2  12000.0      장미맨숀12차     통일로57길 8  서울특별시 은평구 녹번동
3   7500.0       협진두남주택  은평로13길 17-3  서울특별시 은평구 녹번동
4  10500.0     가든빌라(F동)  서오릉로4길 18-1  서울특별시 은평구 녹번동",9220
1138010900,6,21.46,5,2010,"   deposit       building          road           dong
0  17000.0  영화빌리지(29-162)      은평로 12-5  서울특별시 은평구 신사동
1  12500.0         (30-7)     증산로21길 39  서울특별시 은평구 신사동
2  16500.0  영화빌리지(29-190)   증산로21길 42-1  서울특별시 은평구 신사동
3  12000.0    금강블루(18-37)  가좌로12길 20-11  서울특별시 은평구 신사동
4  16000.0       호림트윈타워1차   은평터널로 192-3  서울특별시 은평구 신사동",12301.13
1138010300,15,48.24,2,2008,"   deposit        building          road           dong
0  12000.0           불광빌라트  연서로37가길 11-8  서울특별시 은평구 불광동
1  12000.0           불광빌라트  연서로37가길 11-8  서울특별시 은평구 불광동
2  18000.0           두진아이브       녹번로4길 4  서울특별시 은평구 녹번동
3  14000.0  삼성하이빌(480-284)   통일로92다길 6-3  서울특별시 은평구 불광동
4  16500.0       호림리슈리안트6차    갈현로35길 4-5  서울특별시 은평구 갈현동",15832
1138010300,9,29.28,4,2016,"   deposit       building          road           dong
0  17000.0          신정아트빌     연서로 323-5  서울특별시 은평구 불광동
1  18500.0          신정아트빌     연서로 323-5  서울특별시 은평구 불광동
2  18000.0       (301-40)  통일로72길 17-47  서울특별시 은평구 불광동
3  18000.0       (301-40)  통일로72길 17-47  서울특별시 은평구 불광동
4  19000.0  황금아트빌(376-35)    통일로80가길 14  서울특별시 은평구 불광동",17743.5
1138010900,11,36.66,4,2018,"   deposit     building          road           dong
0  25500.0        리치에비뉴   은평터널로 192-6  서울특별시 은평구 신사동
1  25000.0  하늘정원(270-2)    갈현로3길 25-2  서울특별시 은평구 신사동
2  23000.0        현대아트빌   은평터널로13길 10  서울특별시 은평구 신사동
3   8000.0        위산렉스빌  은평터널로7길 17-6  서울특별시 은평구 신사동
4  20000.0        대가트라움    증산로15가길 13  서울특별시 은평구 신사동",24166
1138010400,8,28.05,4,2008,"   deposit    building          road           dong
0  11000.0         투유빌  갈현로47길 32-16  서울특별시 은평구 갈현동
1  13000.0       우민렉스빌   갈현로43길 1-11  서울특별시 은평구 갈현동
2  11000.0       선재아트빌     갈현로 308-4  서울특별시 은평구 갈현동
3  12000.0  골든빌(466-4)    연서로19길 8-9  서울특별시 은평구 갈현동
4  16000.0    (434-23)    갈현로37길 1-6  서울특별시 은평구 갈현동",10700
1138010900,18,58.92,3,1995,"   deposit      building          road           dong
0  17500.0   쉐라톤빌라(6-18)     은평로3가길 22  서울특별시 은평구 신사동
1  14000.0   로즈빌라(1-100)    갈현로4길 10-2  서울특별시 은평구 신사동
2  15000.0      (171-32)  증산로17길 47-15  서울특별시 은평구 신사동
3  17000.0            문화   증산로7길 11-12  서울특별시 은평구 증산동
4  16000.0  삼우빌라(189-62)    증산로9길 25-9  서울특별시 은평구 증산동",16190.33333
1138010500,12,39.6,1,2001,"   deposit      building          road           dong
0  16000.0  대진아트빌(84-68)   통일로71가길 3-1  서울특별시 은평구 대조동
1  13000.0          대일주택  연서로29길 22-14  서울특별시 은평구 갈현동
2  14000.0  상지빌라(200-12)    연서로26길 4-9  서울특별시 은평구 대조동
3  14000.0  상지빌라(200-12)    연서로26길 4-9  서울특별시 은평구 대조동
4   6500.0         한솔쉐르빌   갈현로37길 49-1  서울특별시 은평구 갈현동",11753.33333
1138010200,15,48.5,4,2002,"   deposit      building         road           dong
0  13500.0  참솔빌라(131-39)    진흥로12가길 8  서울특별시 은평구 녹번동
1  16000.0  강남맨션(141-54)    진흥로 138-5  서울특별시 은평구 녹번동
2  16000.0        뉴타운파크빌    연서로34가길 8  서울특별시 은평구 불광동
3  15500.0       불광동현대맨숀    통일로88가길 4  서울특별시 은평구 불광동
4  13000.0          로얄빌라  연서로38길 3-16  서울특별시 은평구 불광동",15399
1138010700,17,54.7,4,2001,"   deposit building          road           dong
0  22000.0   신진빌라B동     은평로6길 5-7  서울특별시 은평구 응암동
1  21000.0    동건하이빌     응암로25길 12  서울특별시 은평구 응암동
2  21000.0  동명홈타운A동   응암로29길 14-1  서울특별시 은평구 응암동
3  20000.0    명성타운A  응암로25길 16-11  서울특별시 은평구 응암동
4  18000.0    삼성하이빌    은평로8길 44-3  서울특별시 은평구 응암동",18456
1138010700,12,40.89,1,1991,"   deposit  building          road           dong
0  10000.0   금성하이츠빌라    백련산로14길 20  서울특별시 은평구 응암동
1   9500.0      현대빌라      은평로4길 20  서울특별시 은평구 응암동
2   9300.0  (700-12)  가좌로7라길 13-18  서울특별시 은평구 응암동
3   9300.0  (700-12)  가좌로7라길 13-18  서울특별시 은평구 응암동
4  10000.0      현대빌라      은평로4길 20  서울특별시 은평구 응암동",9927
1138010500,9,29.42,1,2016,"   deposit building           road           dong
0  15500.0     골드리움  서오릉로21가길 10-5  서울특별시 은평구 구산동
1  13650.0    지경인라지      역말로 119-6  서울특별시 은평구 대조동
2  14000.0      호안빌    갈현로45길 18-1  서울특별시 은평구 갈현동
3  10000.0      거창빌  서오릉로17길 18-14  서울특별시 은평구 구산동
4  12000.0   주주 아트빌   서오릉로25길 20-6  서울특별시 은평구 구산동",16107.5
1138010100,18,60.12,3,1983,"   deposit         building           road           dong
0  14000.0        로얄(324-7)       수색로22길 6  서울특별시 은평구 수색동
1  17000.0  백운하이츠빌B(169-30)      서오릉로4길 24  서울특별시 은평구 녹번동
2   8000.0           (15-5)  은평터널로2길 11-28  서울특별시 은평구 수색동
3  15000.0  백운하이츠빌B(169-30)      서오릉로4길 24  서울특별시 은평구 녹번동
4  19000.0   가든하이츠19차(94-8)        녹번로4길 6  서울특별시 은평구 녹번동",13007.66667
1138010200,19,63.56,2,1996,"   deposit       building         road           dong
0  15000.0           한신빌라      녹번로7길 7  서울특별시 은평구 녹번동
1  11000.0    주연빌라(43-61)  은평로21길 6-25  서울특별시 은평구 녹번동
2  20000.0        예승빌라(A)    불광로13길 26  서울특별시 은평구 불광동
3  23000.0             한주    녹번로 37-14  서울특별시 은평구 녹번동
4  18000.0  대신그린맨션(35-36)  통일로57길 16-1  서울특별시 은평구 녹번동",16230
1138010800,12,38.91,5,2017,"   deposit    building         road           dong
0  21000.0         씨티뷰       갈현로 76  서울특별시 은평구 역촌동
1  26500.0    제니스빌(B동)  진흥로1길 32-19  서울특별시 은평구 역촌동
2  14000.0       꿈에그린빌  연서로16길 22-4  서울특별시 은평구 역촌동
3  18000.0  다원빌(78-23)   갈현로5길 6-10  서울특별시 은평구 역촌동
4  27500.0     에스엠벨리체　    서오릉로9길 15  서울특별시 은평구 역촌동",21074.4
1138010700,9,29.84,2,2017,"   deposit building          road           dong
0  17000.0      예지움     응암로 322-4  서울특별시 은평구 응암동
1  20000.0    태경쉐르빌    가좌로7길 9-12  서울특별시 은평구 응암동
2  16800.0    수현아트빌     가좌로10길 21  서울특별시 은평구 응암동
3  16800.0    수현아트빌     가좌로10길 21  서울특별시 은평구 응암동
4  20500.0    보성리엔빌  응암로12길 26-12  서울특별시 은평구 응암동",17666
