코드,평수,전용면적(㎡),층,건축년도,predicted,predicted price
1123010400,24,78.61,5,2002,"   deposit  building        road             dong
0  15000.0     성지아트빌   한천로43길 19   서울특별시 동대문구 전농동
1  13000.0  (126-69)   전농로31길 38   서울특별시 동대문구 전농동
2  13000.0  (126-69)   전농로31길 38   서울특별시 동대문구 전농동
3  24000.0   민중빌라트C동  답십리로60길 92  서울특별시 동대문구 답십리동
4  13500.0      고려빌라    안암로24길 9   서울특별시 동대문구 제기동",20007.5
1123010600,13,43.4,3,2012,"   deposit     building           road            dong
0  16500.0          청하빌    사가정로 276-10  서울특별시 동대문구 장안동
1  17000.0          블루빌    답십리로69가길 11  서울특별시 동대문구 장안동
2  12500.0  한원 힐트리움 349    장한로18길 54-8  서울특별시 동대문구 장안동
3  14000.0    삼성쉐르빌(A동)  사가정로23가길 45-9  서울특별시 동대문구 장안동
4  17000.0         카리스빌      장한로28길 68  서울특별시 동대문구 장안동",16548
1123010900,4,12.54,1,2011,"   deposit   building          road            dong
0   8200.0  (286-208)  망우로16길 43-11  서울특별시 동대문구 휘경동
1   6000.0      엘림하우스    망우로12가길 14  서울특별시 동대문구 휘경동
2   7100.0  (286-208)  망우로16길 43-11  서울특별시 동대문구 휘경동
3   8000.0   (308-35)     망우로12길 43  서울특별시 동대문구 휘경동
4   6800.0  (286-344)   망우로18길 81-1  서울특별시 동대문구 휘경동",7288.5
1123010600,9,29.64,4,2019,"   deposit building      road            dong
0  24700.0    타임아트빌  한천로6길 46  서울특별시 동대문구 장안동
1  27000.0    홀가하우스  한천로6길 26  서울특별시 동대문구 장안동
2  27000.0    홀가하우스  한천로6길 26  서울특별시 동대문구 장안동
3  27000.0    홀가하우스  한천로6길 26  서울특별시 동대문구 장안동
4  27000.0    홀가하우스  한천로6길 26  서울특별시 동대문구 장안동",24092.99286
1123010600,8,27.51,3,2019,"   deposit building        road            dong
0  27500.0    운영하우스  천호대로87길 50  서울특별시 동대문구 장안동
1  27500.0    운영하우스  천호대로87길 50  서울특별시 동대문구 장안동
2  27500.0    운영하우스  천호대로87길 50  서울특별시 동대문구 장안동
3  27500.0    운영하우스  천호대로87길 50  서울특별시 동대문구 장안동
4  25500.0    운영하우스  천호대로87길 50  서울특별시 동대문구 장안동",27500
1123010600,9,29.64,5,2019,"   deposit building      road            dong
0  25500.0    타임아트빌  한천로6길 46  서울특별시 동대문구 장안동
1  25500.0    타임아트빌  한천로6길 46  서울특별시 동대문구 장안동
2  26800.0    타임아트빌  한천로6길 46  서울특별시 동대문구 장안동
3  27000.0    홀가하우스  한천로6길 26  서울특별시 동대문구 장안동
4  27000.0    홀가하우스  한천로6길 26  서울특별시 동대문구 장안동",25439
1123010600,17,57.05,6,2015,"   deposit building         road            dong
0  26000.0    리움펠리체   장한로26다길 47  서울특별시 동대문구 장안동
1  26000.0    SB팰리스    장한로10길 40  서울특별시 동대문구 장안동
2  29000.0   삼성리치캐슬    장한로32길 19  서울특별시 동대문구 장안동
3  28000.0  조일티아모3차  장한로30길 23-2  서울특별시 동대문구 장안동
4  26500.0    토브쉐르빌   장한로26나길 66  서울특별시 동대문구 장안동",25365.23
1123010400,18,59.61,3,2014,"   deposit    building          road            dong
0  23500.0      558-44  답십리로23길 94-9  서울특별시 동대문구 전농동
1  24500.0       배봉그린빌      사가정로 168  서울특별시 동대문구 전농동
2  24500.0       배봉그린빌      사가정로 168  서울특별시 동대문구 전농동
3  23000.0      인성하이츠빌   한천로33길 43-5  서울특별시 동대문구 전농동
4  26000.0  DH팰리스(9-4)    사가정로20길 48  서울특별시 동대문구 전농동",23595
1123010600,13,41.62,1,2003,"   deposit      building         road             dong
0  13000.0  로얄빌라트(452-4)   천호대로91길 19   서울특별시 동대문구 장안동
1  22000.0          가단빌라    왕산로45길 66  서울특별시 동대문구 청량리동
2  15000.0  로얄빌라트(452-4)   천호대로91길 19   서울특별시 동대문구 장안동
3  21000.0        건양스위트룸   천호대로87길 35   서울특별시 동대문구 장안동
4  12000.0      (132-15)  한천로32길 20-4   서울특별시 동대문구 장안동",13505.5
1123010400,6,19.31,5,2014,"   deposit      building            road            dong
0   4000.0      (113-65)  서울시립대로29길 86-9  서울특별시 동대문구 전농동
1  10000.0  이레뜰(103-139)     전농로37길 13-7  서울특별시 동대문구 전농동
2  13000.0     (103-377)       전농로37길 36  서울특별시 동대문구 전농동
3   8000.0      (113-65)  서울시립대로29길 86-9  서울특별시 동대문구 전농동
4   8000.0        드림하우스Ⅱ    서울시립대로12길 20  서울특별시 동대문구 전농동",10961
