코드,평,전용면적(㎡),층,건축년도,predicted
1111018300,22,74.076,3,2003,"   deposit  pricemon building        road            dong
0   1000.0        50   (5-21)   성균관로13길 4  서울특별시 종로구 명륜1가
1   5000.0        80      천지인     평창길 3-1   서울특별시 종로구 평창동
2  15000.0        65   명지굿모닝빌  혜화로5길 41-4  서울특별시 종로구 명륜1가
3   5000.0        60  (518-1)   숭인동1나길 33   서울특별시 종로구 숭인동
4   3000.0        85      수정빌  창경궁로33길 33  서울특별시 종로구 명륜2가"
1111010900,14,46.97,2,2004,"   deposit  pricemon  building           road           dong
0   6000.0        45      창원예가     필운대로5가길 47  서울특별시 종로구 누상동
1  10000.0        23   (113-1)      옥인2길 14-4  서울특별시 종로구 누상동
2  13000.0        15  (178-21)        옥인4길 20  서울특별시 종로구 옥인동
3  13000.0        20   (113-1)      옥인2길 14-4  서울특별시 종로구 누상동
4   6000.0        60     드림하이빌  필운대로5다길 12-10  서울특별시 종로구 누상동"
1111016800,12,41.25,2,1987,"   deposit  pricemon  building         road           dong
0   4000.0        59  (23-806)  지봉로11길 33-3  서울특별시 종로구 창신동
1   7000.0        15   숭인빌라 가동  지봉로12길 78-1  서울특별시 종로구 숭인동
2    500.0        65    (25-2)      동숭3길 38  서울특별시 종로구 동숭동
3   2000.0        53   금강하이츠빌라     평창24길 18  서울특별시 종로구 평창동
4    500.0        50  부암빌라(가동)  백석동길 286-20  서울특별시 종로구 부암동"
1111018300,23,76.37,4,1996,"   deposit  pricemon building        road            dong
0  10000.0       100     동익빌라     홍지문길 64   서울특별시 종로구 구기동
1   5000.0        70     금강주택  평창12길 8-22   서울특별시 종로구 평창동
2    500.0        60  (1-108)   명륜2길 44-2  서울특별시 종로구 명륜3가
3   5000.0        80      천지인     평창길 3-1   서울특별시 종로구 평창동
4   3000.0        90     리치빌2    평창1길 7-1   서울특별시 종로구 평창동"
1111017300,9,29.98,3,2001,"   deposit  pricemon  building        road            dong
0  10000.0        50  (206-17)  창경궁로26길 18  서울특별시 종로구 명륜4가
1   5000.0        40   (189-2)     동숭1길 20   서울특별시 종로구 동숭동
2  12000.0        25       이지빌      혜화로 42   서울특별시 종로구 혜화동
3   1000.0        48  (660-70)    낙산성곽동길 8   서울특별시 종로구 창신동
4   1000.0        60    (70-1)     대학로7길 3   서울특별시 종로구 연건동"
1111014900,7,22.12,3,1998,"   deposit  pricemon building        road           dong
0   1000.0        40  (86-23)    창덕궁4길 14  서울특별시 종로구 원서동
1   1000.0        50     엘빌라트  창덕궁3길 33-6  서울특별시 종로구 원서동
2   5000.0        65   (78-6)    계동길 73-4   서울특별시 종로구 계동
3   1000.0        60   안국메트로벨    북촌로 67-7  서울특별시 종로구 가회동
4   6000.0        20     원서주택   창덕궁3나길 11  서울특별시 종로구 원서동"
1111010900,20,66.57,3,2007,"   deposit  pricemon building          road           dong
0   9000.0       100  아름드리청운빌   자하문로 115-18  서울특별시 종로구 청운동
1  15000.0        50  (145-0)        옥인길 14  서울특별시 종로구 옥인동
2   3000.0        20     해오름빌       옥인3길 18  서울특별시 종로구 누상동
3  15000.0       100    (9-1)  자하문로10길 28-4  서울특별시 종로구 통의동
4   3000.0       100      유정촌    필운대로 112-3  서울특별시 종로구 신교동"
1111017500,7,23,2,2006,"   deposit  pricemon        building        road            dong
0   4500.0        10            씨티빌라   지봉로12길 41   서울특별시 종로구 숭인동
1   2000.0        45        (296-20)    종로56길 21   서울특별시 종로구 숭인동
2   1000.0        52          해와달빌리지   성균관로6길 24  서울특별시 종로구 명륜2가
3   1000.0        55         (36-16)    혜화로5길 52  서울특별시 종로구 명륜1가
4   1000.0        60  GREEN HOUSE B동  혜화로8길 13-6   서울특별시 종로구 혜화동"
1111018300,6,20.23,2,2013,"   deposit  pricemon        building         road            dong
0   1000.0        45         (211-4)  평창문화로 72-26   서울특별시 종로구 평창동
1   1000.0        50          성곽해오름빌   통일로18나길 23   서울특별시 종로구 무악동
2   1000.0        65             진덕재    성균관로4길 33  서울특별시 종로구 명륜2가
3   2000.0        45        (296-20)     종로56길 21   서울특별시 종로구 숭인동
4   1000.0        60  GREEN HOUSE B동   혜화로8길 13-6   서울특별시 종로구 혜화동"
1111017500,18,60.15,2,2005,"   deposit  pricemon   building       road            dong
0   3000.0        30   (72-203)   종로63길 26   서울특별시 종로구 숭인동
1  19500.0        10     늘푸른 빌라  숭인동1가길 28   서울특별시 종로구 숭인동
2  14000.0        20     늘푸른 빌라  숭인동1가길 28   서울특별시 종로구 숭인동
3    500.0        65    (1-830)    명륜1길 12  서울특별시 종로구 명륜3가
4   7000.0        50  (171-297)   사직로1길 11   서울특별시 종로구 행촌동"
1111018400,31,101.59,4,2004,"   deposit  pricemon building        road            dong
0   4000.0        40     베네시안  성균관로 15-16  서울특별시 종로구 명륜3가
1   7000.0        50     베네시안  성균관로 15-16  서울특별시 종로구 명륜3가
2   5000.0        80      천지인     평창길 3-1   서울특별시 종로구 평창동
3   7000.0        80     월드메카   숭인동1나길 15   서울특별시 종로구 숭인동
4   1000.0        50   (5-21)   성균관로13길 4  서울특별시 종로구 명륜1가"
1111016600,8,25.4,3,2000,"   deposit  pricemon building         road           dong
0   1000.0        60   (70-1)      대학로7길 3  서울특별시 종로구 연건동
1   5000.0        40  (189-2)      동숭1길 20  서울특별시 종로구 동숭동
2   4000.0        20  (4-168)     동숭4라길 33  서울특별시 종로구 동숭동
3    500.0        45   (15-9)  창경궁로35나길 49  서울특별시 종로구 혜화동
4   1000.0        60    (7-5)    동숭4다길 5-1  서울특별시 종로구 동숭동"
1111010200,13,43.88,2,1996,"   deposit  pricemon   building          road           dong
0   2000.0        65    (17-41)  자하문로21길 23-4  서울특별시 종로구 신교동
1  13000.0        15   (178-21)       옥인4길 20  서울특별시 종로구 옥인동
2  12000.0        15     누상그린빌라   옥인6가길 10-12  서울특별시 종로구 누상동
3  22000.0        20  (166-170)        옥인6길 2  서울특별시 종로구 누상동
4   5000.0        60   (178-19)       옥인4길 24  서울특별시 종로구 옥인동"
1111010900,5,16.86,2,2004,"   deposit  pricemon building           road           dong
0   1000.0        35     문화빌라      필운대로5다길 1  서울특별시 종로구 누상동
1   1000.0        35     인남가옥       사직로5길 25  서울특별시 종로구 사직동
2   2500.0        30      은혜빌  필운대로5나길 29-12  서울특별시 종로구 누상동
3   1000.0        55     번영주택     필운대로5다길 12  서울특별시 종로구 누상동
4   2000.0        50     번영주택     필운대로5다길 12  서울특별시 종로구 누상동"
1111010900,10,32.16,2,2005,"   deposit  pricemon building           road           dong
0   1000.0        35     인남가옥       사직로5길 25  서울특별시 종로구 사직동
1   2500.0        30      은혜빌  필운대로5나길 29-12  서울특별시 종로구 누상동
2   1000.0        35     문화빌라      필운대로5다길 1  서울특별시 종로구 누상동
3   6000.0        45     창원예가     필운대로5가길 47  서울특별시 종로구 누상동
4   8000.0        20    수정빌리지     필운대로5나길 34  서울특별시 종로구 누상동"
1111017300,13,44.3,3,1996,"   deposit  pricemon building       road            dong
0   1500.0        45     인아빌라  낙산성곽동길 62   서울특별시 종로구 창신동
1   6000.0        35  (1-810)   명륜1길 7-3  서울특별시 종로구 명륜3가
2  10000.0        40      서울빌   대학로7길 12   서울특별시 종로구 연건동
3   1000.0        80  칼라하우스A동   혜화로9길 56  서울특별시 종로구 명륜1가
4   3000.0        55    (7-6)  동숭4다길 5-3   서울특별시 종로구 동숭동"
1111017500,5,17.27,15,2016,"   deposit  pricemon    building         road           dong
0   2000.0        50        아폴리움    난계로29길 31  서울특별시 종로구 숭인동
1   1000.0        80       아르젠종로     종로31길 54  서울특별시 종로구 연지동
2   3500.0        33       그레이스탑  종로65길 12-10  서울특별시 종로구 숭인동
3     60.0        33  주함해븐타워(2동)   종로31길 46-1  서울특별시 종로구 연지동
4   5000.0        20       그레이스탑  종로65길 12-10  서울특별시 종로구 숭인동"
1111018100,9,30.5,4,2014,"   deposit  pricemon   building         road           dong
0   8000.0        15   (210-21)  자하문로40가길 28  서울특별시 종로구 부암동
1   1000.0        72        우현빌     숭인동2길 33  서울특별시 종로구 숭인동
2   2000.0        40  (210-253)    통일로12길 36  서울특별시 종로구 행촌동
3   3000.0        42   (317-21)   종로56길 33-4  서울특별시 종로구 숭인동
4   2000.0        80       스카이빌   종로53길 21-4  서울특별시 종로구 창신동"
1111011100,17,56.82,1,1996,"   deposit  pricemon   building        road           dong
0   6000.0        50       정희빌라    옥인6가길 62  서울특별시 종로구 누상동
1   3000.0       100     (50-4)   자하문로21길 6  서울특별시 종로구 신교동
2  16500.0        20       세유빌라  필운대로5나길 36  서울특별시 종로구 누상동
3   5000.0        60   (178-19)     옥인4길 24  서울특별시 종로구 옥인동
4  22000.0        20  (166-170)      옥인6길 2  서울특별시 종로구 누상동"
1111018300,14,45.75,4,2001,"   deposit  pricemon  building         road            dong
0  16000.0        30       썬빌라    세검정로6길 90   서울특별시 종로구 신영동
1   1000.0        63  (210-61)  인왕산로1길 59-1   서울특별시 종로구 행촌동
2   1000.0        55    (88-5)   창경궁로27길 56  서울특별시 종로구 명륜3가
3    500.0        41  KUDO(A동)    평창12길 8-5   서울특별시 종로구 평창동
4   2000.0        50    성우빌라C동   사직로1길 28-3   서울특별시 종로구 행촌동"
1111011300,25,81.78,1,2001,"   deposit  pricemon building         road           dong
0  20000.0        65     미성맨션   자하문로17길 29  서울특별시 종로구 통인동
1  30000.0        40     우정빌라  자하문로1나길 7-6  서울특별시 종로구 체부동
2  10000.0        57   (92-5)   자하문로5가길 15  서울특별시 종로구 체부동
3  12000.0        60    에이스빌라   자하문로33나길 9  서울특별시 종로구 청운동
4  20000.0        30    백송빌라트     효자로7길 20  서울특별시 종로구 통의동"
1111018400,17,56.47,4,1994,"   deposit  pricemon     building        road            dong
0    500.0        60      (1-108)   명륜2길 44-2  서울특별시 종로구 명륜3가
1   1000.0        80      (1-833)      명륜1길 6  서울특별시 종로구 명륜3가
2   3000.0        65  영빌라(129-21)    동숭4나길 34   서울특별시 종로구 동숭동
3   3000.0        60      (122-0)  대학로5길 11-4   서울특별시 종로구 연건동
4   3000.0        70       (45-2)  대학로7길 10-3   서울특별시 종로구 연건동"
1111011100,14,47.12,1,1998,"   deposit  pricemon building        road           dong
0   6000.0        50     정희빌라    옥인6가길 62  서울특별시 종로구 누상동
1  16500.0        20     세유빌라  필운대로5나길 36  서울특별시 종로구 누상동
2   2000.0        65     임강빌라  자하문로23길 13  서울특별시 종로구 신교동
3   6000.0        45     창원예가  필운대로5가길 47  서울특별시 종로구 누상동
4  10000.0        23  (113-1)   옥인2길 14-4  서울특별시 종로구 누상동"
1111018100,16,52.76,3,1996,"   deposit  pricemon   building          road            dong
0   1500.0        45       인아빌라     낙산성곽동길 62   서울특별시 종로구 창신동
1   6000.0        35    (1-810)      명륜1길 7-3  서울특별시 종로구 명륜3가
2   1000.0        60  (210-354)  통일로12길 76-27   서울특별시 종로구 행촌동
3   3000.0        55      (7-6)     동숭4다길 5-3   서울특별시 종로구 동숭동
4  12000.0        10      (7-2)      동숭4다길 13   서울특별시 종로구 동숭동"
1111017500,8,27.97,5,2018,"   deposit  pricemon building          road            dong
0   3000.0        65    스카이캐슬       동망산길 28   서울특별시 종로구 숭인동
1   1000.0        72      우현빌      숭인동2길 33   서울특별시 종로구 숭인동
2   1000.0        45   (27-0)  창경궁로16길 33-3   서울특별시 종로구 연지동
3   1000.0        75      진덕재     성균관로4길 33  서울특별시 종로구 명륜2가
4  12000.0        90  글로리아하우스  창경궁로33길 45-3  서울특별시 종로구 명륜2가"
1111017100,7,23.59,5,2001,"   deposit  pricemon  building        road            dong
0    500.0        41  KUDO(B동)   평창12길 8-7   서울특별시 종로구 평창동
1   3000.0        50  (199-20)  이화장길 70-12   서울특별시 종로구 동숭동
2   3000.0        50  (199-20)  이화장길 70-12   서울특별시 종로구 동숭동
3   1000.0        35    (4-81)  동숭4라길 11-6   서울특별시 종로구 동숭동
4    500.0        50   (1-830)     명륜1길 12  서울특별시 종로구 명륜3가"
1111010500,25,83.98,3,2001,"   deposit  pricemon building          road           dong
0  15000.0       100    (9-1)  자하문로10길 28-4  서울특별시 종로구 통의동
1   3000.0       100      유정촌    필운대로 112-3  서울특별시 종로구 신교동
2   5000.0       150      평안빌       자하문로 96  서울특별시 종로구 청운동
3  12000.0        60    에이스빌라    자하문로33나길 9  서울특별시 종로구 청운동
4  10000.0        90      루미빌        옥인길 47  서울특별시 종로구 누상동"
1111016500,6,19.035,3,2017,"   deposit  pricemon   building        road            dong
0   1000.0        60      (4-6)     동숭4길 42   서울특별시 종로구 동숭동
1   2000.0        60        정선재    이화장2길 52   서울특별시 종로구 동숭동
2   1000.0        65        진덕재   성균관로4길 33  서울특별시 종로구 명륜2가
3   2000.0        80       스카이빌  종로53길 21-4   서울특별시 종로구 창신동
4   2000.0        40  (210-253)   통일로12길 36   서울특별시 종로구 행촌동"
1111010200,17,55,3,1997,"   deposit  pricemon   building        road           dong
0   3000.0        70    (17-36)  자하문로21길 24  서울특별시 종로구 신교동
1   5000.0        50    (17-28)  자하문로23길 25  서울특별시 종로구 신교동
2   5500.0        80     (17-0)    옥인3길 2-1  서울특별시 종로구 누상동
3  16000.0        30      중앙아트빌     옥인4길 40  서울특별시 종로구 옥인동
4  22000.0        20  (166-170)      옥인6길 2  서울특별시 종로구 누상동"
1111016600,7,24.45,4,1997,"   deposit  pricemon  building        road            dong
0   5000.0        15   (4-168)    동숭4라길 33   서울특별시 종로구 동숭동
1   5000.0        20     르느와르5     성균관로 73  서울특별시 종로구 명륜1가
2   1000.0        35    (4-81)  동숭4라길 11-6   서울특별시 종로구 동숭동
3   3000.0        50  (199-20)  이화장길 70-12   서울특별시 종로구 동숭동
4   3000.0        50  (199-20)  이화장길 70-12   서울특별시 종로구 동숭동"
1111017100,6,21.08,2,2003,"   deposit  pricemon  building        road            dong
0   1000.0        52    해와달빌리지   성균관로6길 24  서울특별시 종로구 명륜2가
1   3000.0        50  (199-20)  이화장길 70-12   서울특별시 종로구 동숭동
2   4500.0        10      씨티빌라   지봉로12길 41   서울특별시 종로구 숭인동
3   2000.0        50    (45-3)  대학로7길 10-1   서울특별시 종로구 연건동
4   5000.0        45    (44-8)    대학로5길 53   서울특별시 종로구 연건동"
1111018300,25,82.92,3,1993,"   deposit  pricemon building        road           dong
0   5000.0        70     금강주택  평창12길 8-22  서울특별시 종로구 평창동
1  10000.0       100     동익빌라     홍지문길 64  서울특별시 종로구 구기동
2     50.0        10     보현빌라     홍지문길 51  서울특별시 종로구 홍지동
3   5000.0        50     진안빌라    세검정로 259  서울특별시 종로구 신영동
4   1000.0       140   삼성중앙빌라  자하문로42길 50  서울특별시 종로구 신영동"
1111016600,9,29.46,4,1996,"   deposit  pricemon building        road            dong
0   5000.0        20    르느와르5     성균관로 73  서울특별시 종로구 명륜1가
1   5000.0        15  (4-168)    동숭4라길 33   서울특별시 종로구 동숭동
2   1000.0        35   (4-81)  동숭4라길 11-6   서울특별시 종로구 동숭동
3   7000.0        30   (54-0)    대학로5길 45   서울특별시 종로구 연건동
4   2000.0        60   (65-1)   대학로5가길 18   서울특별시 종로구 연건동"
1111016800,14,46.42,-1,1998,"   deposit  pricemon building        road            dong
0    500.0        65     용전빌라    동숭4다길 16   서울특별시 종로구 동숭동
1   1500.0        50     장미주택   낙산성곽동길 67   서울특별시 종로구 창신동
2    200.0        20   (4-54)     동숭4길 70   서울특별시 종로구 동숭동
3   3000.0        50  (123-1)  대학로5길 11-6   서울특별시 종로구 연건동
4   2000.0        40  (1-100)   명륜2길 40-1  서울특별시 종로구 명륜3가"
1111014900,18,59.34,2,1998,"   deposit  pricemon      building         road           dong
0   3000.0       100      (135-95)    창덕궁3나길 18  서울특별시 종로구 원서동
1   5000.0        60       (76-30)     창덕궁길 135  서울특별시 종로구 원서동
2   9000.0        25        (4-22)   창덕궁4길 45-3  서울특별시 종로구 원서동
3   9500.0        50          산정빌라    창덕궁4길 4-8  서울특별시 종로구 원서동
4  10000.0        50  상원주택(135-84)  창덕궁3나길 10-4  서울특별시 종로구 원서동"
1111010900,17,56.26,1,2002,"   deposit  pricemon building           road           dong
0  13000.0        20  (113-1)      옥인2길 14-4  서울특별시 종로구 누상동
1  10000.0        23  (113-1)      옥인2길 14-4  서울특별시 종로구 누상동
2   6000.0        60    드림하이빌  필운대로5다길 12-10  서울특별시 종로구 누상동
3  16500.0        20     세유빌라     필운대로5나길 36  서울특별시 종로구 누상동
4  20000.0        30    백송빌라트       효자로7길 20  서울특별시 종로구 통의동"
1111017500,13,43.8,3,2014,"   deposit  pricemon   building          road            dong
0   2000.0        80       스카이빌    종로53길 21-4   서울특별시 종로구 창신동
1  13000.0       100    글로리아하우스  창경궁로33길 45-3  서울특별시 종로구 명륜2가
2   2000.0        40  (210-253)     통일로12길 36   서울특별시 종로구 행촌동
3   6000.0        83       행운의집      혜화로6길 28   서울특별시 종로구 혜화동
4   3000.0       120    글로리아하우스  창경궁로33길 45-3  서울특별시 종로구 명륜2가"
1111010500,13,42.35,4,1995,"   deposit  pricemon building        road           dong
0   5000.0        50  (17-28)  자하문로23길 25  서울특별시 종로구 신교동
1   1500.0        60    오케이공인    필운대로 108  서울특별시 종로구 신교동
2   3000.0        70  (17-36)  자하문로21길 24  서울특별시 종로구 신교동
3  16000.0        30    중앙아트빌     옥인4길 40  서울특별시 종로구 옥인동
4   5500.0        80   (17-0)    옥인3길 2-1  서울특별시 종로구 누상동"
1111016900,17,55.61,2,2002,"   deposit  pricemon building        road            dong
0    500.0        65  (1-830)     명륜1길 12  서울특별시 종로구 명륜3가
1  14000.0        20   늘푸른 빌라   숭인동1가길 28   서울특별시 종로구 숭인동
2   2000.0        45  (629-7)    창신9길 4-3   서울특별시 종로구 창신동
3   5000.0        50  (626-4)   낙산성곽동길 60   서울특별시 종로구 창신동
4   2000.0        50    명륜동주택  혜화로9길 16-3  서울특별시 종로구 명륜1가"
1111017500,12,38.11,5,2017,"   deposit  pricemon building          road            dong
0   3000.0        65    스카이캐슬       동망산길 28   서울특별시 종로구 숭인동
1   1000.0        72      우현빌      숭인동2길 33   서울특별시 종로구 숭인동
2  12000.0        90  글로리아하우스  창경궁로33길 45-3  서울특별시 종로구 명륜2가
3   2000.0       115      해앤달  창경궁로16길 73-1   서울특별시 종로구 연건동
4  11000.0       100    화인하우스      혜화로3길 47  서울특별시 종로구 명륜2가"
1111016900,12,40.46,5,2003,"   deposit  pricemon  building        road            dong
0   7400.0        17    (25-8)     동숭3길 31   서울특별시 종로구 동숭동
1    500.0        41  KUDO(B동)   평창12길 8-7   서울특별시 종로구 평창동
2    500.0        50   (1-830)     명륜1길 12  서울특별시 종로구 명륜3가
3   1000.0        55    (88-5)  창경궁로27길 56  서울특별시 종로구 명륜3가
4   1000.0        35    (4-81)  동숭4라길 11-6   서울특별시 종로구 동숭동"
1111010900,18,59.82,1,2002,"   deposit  pricemon building           road           dong
0  13000.0        20  (113-1)      옥인2길 14-4  서울특별시 종로구 누상동
1   6000.0        60    드림하이빌  필운대로5다길 12-10  서울특별시 종로구 누상동
2  10000.0        23  (113-1)      옥인2길 14-4  서울특별시 종로구 누상동
3  16500.0        20     세유빌라     필운대로5나길 36  서울특별시 종로구 누상동
4  20000.0        30    백송빌라트       효자로7길 20  서울특별시 종로구 통의동"
1111017500,6,19.56,3,2007,"   deposit  pricemon        building       road            dong
0   5000.0        28        (296-20)   종로56길 21   서울특별시 종로구 숭인동
1   1000.0        55         (36-16)   혜화로5길 52  서울특별시 종로구 명륜1가
2    500.0        57         (36-16)   혜화로5길 52  서울특별시 종로구 명륜1가
3   2000.0        50  GREEN HOUSE C동   혜화로8길 17   서울특별시 종로구 혜화동
4   4500.0        10            씨티빌라  지봉로12길 41   서울특별시 종로구 숭인동"
1111014900,6,18.6,2,1998,"   deposit  pricemon building        road           dong
0   6000.0        20     원서주택   창덕궁3나길 11  서울특별시 종로구 원서동
1   1000.0        60   안국메트로벨    북촌로 67-7  서울특별시 종로구 가회동
2   1000.0        50     엘빌라트  창덕궁3길 33-6  서울특별시 종로구 원서동
3   1000.0        40  (86-23)    창덕궁4길 14  서울특별시 종로구 원서동
4   1000.0        60   안국메트로벨    북촌로 67-7  서울특별시 종로구 가회동"
1111018300,17,55.804,3,2003,"   deposit  pricemon  building         road           dong
0   5000.0        60   (518-1)    숭인동1나길 33  서울특별시 종로구 숭인동
1   3000.0        70      삼정타운     숭인동1나길 8  서울특별시 종로구 숭인동
2  18000.0        10        정암  자하문로 312-18  서울특별시 종로구 홍지동
3   1000.0        63  (210-61)  인왕산로1길 59-1  서울특별시 종로구 행촌동
4  16000.0        30       썬빌라    세검정로6길 90  서울특별시 종로구 신영동"
1111017000,7,22.68,3,2011,"   deposit  pricemon        building       road            dong
0   1000.0        65             진덕재  성균관로4길 33  서울특별시 종로구 명륜2가
1   2000.0        50  GREEN HOUSE C동   혜화로8길 17   서울특별시 종로구 혜화동
2   5000.0        28        (296-20)   종로56길 21   서울특별시 종로구 숭인동
3   1000.0        55         (36-16)   혜화로5길 52  서울특별시 종로구 명륜1가
4    500.0        57         (36-16)   혜화로5길 52  서울특별시 종로구 명륜1가"
1111016800,9,28.2,2,2009,"   deposit  pricemon        building        road            dong
0   1000.0        60  GREEN HOUSE B동  혜화로8길 13-6   서울특별시 종로구 혜화동
1   1000.0        60  GREEN HOUSE B동  혜화로8길 13-6   서울특별시 종로구 혜화동
2   2000.0        45        (296-20)    종로56길 21   서울특별시 종로구 숭인동
3   4500.0        10            씨티빌라   지봉로12길 41   서울특별시 종로구 숭인동
4   1000.0        55         (36-16)    혜화로5길 52  서울특별시 종로구 명륜1가"
1111017000,12,40.17,2,2002,"   deposit  pricemon   building        road            dong
0   2000.0        50      명륜동주택  혜화로9길 16-3  서울특별시 종로구 명륜1가
1   2000.0        30  (640-192)   낙산성곽1길 42   서울특별시 종로구 창신동
2    100.0        20       장미주택   낙산성곽동길 67   서울특별시 종로구 창신동
3    500.0        65    (1-830)     명륜1길 12  서울특별시 종로구 명륜3가
4   2000.0        45    (629-7)    창신9길 4-3   서울특별시 종로구 창신동"
1111014900,11,36.47,-1,1998,"   deposit  pricemon building       road           dong
0   5000.0        20     금강빌라  창덕궁7길 6-2  서울특별시 종로구 원서동
1   2000.0        50   상원빌라A동  창덕궁7길 8-2  서울특별시 종로구 원서동
2   1000.0        60   상원빌라A동  창덕궁7길 8-2  서울특별시 종로구 원서동
3   2000.0        45    상원빌라트  창덕궁3가길 10  서울특별시 종로구 원서동
4    500.0        65     용전빌라   동숭4다길 16  서울특별시 종로구 동숭동"
1111016600,10,31.46,1,2005,"   deposit  pricemon  building         road            dong
0   2000.0        55    (59-3)     대학로5길 36   서울특별시 종로구 연건동
1   5000.0        40    (10-9)   혜화로12길 7-4   서울특별시 종로구 혜화동
2   3000.0        25   (31-24)   성균관로16길 13  서울특별시 종로구 명륜1가
3    500.0        45  (178-85)    종로65길 9-9   서울특별시 종로구 숭인동
4   3000.0        45   (614-0)  숭인동1나길 19-6   서울특별시 종로구 숭인동"
1111016000,5,17.14,7,2019,"   deposit  pricemon    building        road           dong
0   2060.0        23  주함해븐타워(1동)  종로31길 46-1  서울특별시 종로구 연지동
1     60.0        32  주함해븐타워(1동)  종로31길 46-1  서울특별시 종로구 연지동
2     60.0        33  주함해븐타워(1동)  종로31길 46-1  서울특별시 종로구 연지동
3     60.0        32  주함해븐타워(1동)  종로31길 46-1  서울특별시 종로구 연지동
4     60.0        37  주함해븐타워(3동)  창경궁로16길 30  서울특별시 종로구 연지동"
1111010200,18,59.8,2,1997,"   deposit  pricemon   building         road           dong
0  10000.0        55       정암빌라    옥인3길 18-7  서울특별시 종로구 누상동
1  22000.0        20  (166-170)       옥인6길 2  서울특별시 종로구 누상동
2  12000.0        15     누상그린빌라  옥인6가길 10-12  서울특별시 종로구 누상동
3   5000.0        60   (178-19)      옥인4길 24  서울특별시 종로구 옥인동
4   3000.0       100     (50-4)    자하문로21길 6  서울특별시 종로구 신교동"
1111018200,41,134.73,3,1997,"   deposit  pricemon  building        road           dong
0   5000.0       150      청구빌라     홍지문길 69  서울특별시 종로구 구기동
1  35000.0        10  (293-33)     평창1길 15  서울특별시 종로구 평창동
2   3000.0       220  (237-16)  백석동길 11-20  서울특별시 종로구 부암동
3     50.0        10      보현빌라     홍지문길 51  서울특별시 종로구 홍지동
4   5000.0        50      진안빌라    세검정로 259  서울특별시 종로구 신영동"
1111010100,25,83.61,3,1988,"   deposit  pricemon  building        road           dong
0  16000.0        30     중앙아트빌     옥인4길 40  서울특별시 종로구 옥인동
1   5500.0        80    (17-0)    옥인3길 2-1  서울특별시 종로구 누상동
2   5000.0        60  (178-19)     옥인4길 24  서울특별시 종로구 옥인동
3  20000.0        65      미성맨션  자하문로17길 29  서울특별시 종로구 통인동
4   3000.0        70   (17-36)  자하문로21길 24  서울특별시 종로구 신교동"
1111017500,12,39.13,-1,2003,"   deposit  pricemon building        road            dong
0   2000.0        40  (1-100)   명륜2길 40-1  서울특별시 종로구 명륜3가
1   1500.0        50     장미주택   낙산성곽동길 67   서울특별시 종로구 창신동
2    500.0        65     용전빌라    동숭4다길 16   서울특별시 종로구 동숭동
3    200.0        20   (4-54)     동숭4길 70   서울특별시 종로구 동숭동
4   1000.0        25   건우빌라C동  평창문화로 92-7   서울특별시 종로구 평창동"
1111016600,13,43.03,4,1997,"   deposit  pricemon     building        road            dong
0   7000.0        30       (54-0)    대학로5길 45   서울특별시 종로구 연건동
1   3000.0        70       (45-2)  대학로7길 10-3   서울특별시 종로구 연건동
2   3000.0        65  영빌라(129-21)    동숭4나길 34   서울특별시 종로구 동숭동
3   1000.0        80      (1-833)      명륜1길 6  서울특별시 종로구 명륜3가
4   5000.0        20        르느와르5     성균관로 73  서울특별시 종로구 명륜1가"
1111014900,14,44.86,3,1998,"   deposit  pricemon building       road           dong
0   5000.0        70     경미빌라   창덕궁3길 12  서울특별시 종로구 원서동
1  13000.0        20   (92-5)    창덕궁3길 4  서울특별시 종로구 원서동
2   2000.0        50    상원빌라트  창덕궁3가길 10  서울특별시 종로구 원서동
3   3000.0        40    성화하우스   창덕궁길 139  서울특별시 종로구 원서동
4   9500.0        50     산정빌라  창덕궁4길 4-8  서울특별시 종로구 원서동"
1111017500,17,57.26,4,2001,"   deposit  pricemon  building         road            dong
0   1000.0        55    (88-5)   창경궁로27길 56  서울특별시 종로구 명륜3가
1   1000.0        63  (210-61)  인왕산로1길 59-1   서울특별시 종로구 행촌동
2  16000.0        30       썬빌라    세검정로6길 90   서울특별시 종로구 신영동
3   3000.0        70      삼정타운     숭인동1나길 8   서울특별시 종로구 숭인동
4   5000.0        60   (518-1)    숭인동1나길 33   서울특별시 종로구 숭인동"
1111017300,16,53.76,1,2002,"   deposit  pricemon building       road           dong
0   3000.0        85   정우빌라A동   숭인동2길 21  서울특별시 종로구 숭인동
1   1000.0        80     정익빌라   사직로1나길 4  서울특별시 종로구 행촌동
2   6000.0        40    한마음주택   사직로1가길 8  서울특별시 종로구 행촌동
3    500.0        70  (4-126)   동숭4다길 15  서울특별시 종로구 동숭동
4  10000.0        40      썬빌라  세검정로6길 90  서울특별시 종로구 신영동"
1111016800,10,32.32,3,2002,"   deposit  pricemon  building        road            dong
0  12000.0        25       이지빌      혜화로 42   서울특별시 종로구 혜화동
1  10000.0        50  (206-17)  창경궁로26길 18  서울특별시 종로구 명륜4가
2   5000.0        40   (189-2)     동숭1길 20   서울특별시 종로구 동숭동
3   7500.0        15    (90-4)    혜화로3길 54  서울특별시 종로구 명륜1가
4   1000.0        48  (660-70)    낙산성곽동길 8   서울특별시 종로구 창신동"
