코드,평,전용면적(㎡),층,건축년도,predicted,predicted price
1121510100,6,18.66,2,2019,"   deposit  building         road           dong
0  16000.0  (107-62)    영화사로9길 19  서울특별시 광진구 중곡동
1  13000.0   (30-46)  능동로50길 31-1  서울특별시 광진구 중곡동
2  17000.0     로뎀하우스   용마산로3길 102  서울특별시 광진구 중곡동
3  15000.0      영하우스    긴고랑로6길 20  서울특별시 광진구 중곡동
4  16000.0   (30-46)  능동로50길 31-1  서울특별시 광진구 중곡동",15350
1121510100,14,45.49,5,2019,"   deposit      building          road           dong
0  32000.0         민성팰리스  동일로74길 32-15  서울특별시 광진구 중곡동
1  36000.0  욱현하이브(64-10)     용마산로8길 55  서울특별시 광진구 중곡동
2  28000.0        웰컴시티2차    긴고랑로27길 20  서울특별시 광진구 중곡동
3  28000.0          정인빌A     능동로43길 41  서울특별시 광진구 중곡동
4  24000.0          DM휘겔   용마산로28다길 17  서울특별시 광진구 중곡동",32448
1121510500,9,29,3,2017,"   deposit building        road           dong
0  22000.0     제이파크  뚝섬로22가길 44  서울특별시 광진구 자양동
1  21000.0     그랑시아    자양로6길 22  서울특별시 광진구 자양동
2  16000.0    그레이스빌   자양로13다길 8  서울특별시 광진구 자양동
3  22000.0    그레이스빌   자양로13다길 8  서울특별시 광진구 자양동
4  11000.0    모델하이빌    자양로6길 46  서울특별시 광진구 자양동",21520
1121510100,8,25.72,6,2019,"   deposit   building           road           dong
0  23000.0       성안빌딩       능동로39길 9  서울특별시 광진구 중곡동
1  29500.0     넥스트플래닛        긴고랑로 43  서울특별시 광진구 중곡동
2  25000.0  하우징허브 이어짐     긴고랑로30길 39  서울특별시 광진구 중곡동
3  23000.0        블리체  용마산로22길 11-20  서울특별시 광진구 중곡동
4  22000.0        J캐슬        능동로 365  서울특별시 광진구 중곡동",23755
1121510100,6,19.64,3,2018,"   deposit building         road           dong
0  18000.0  (634-2)  동일로62길 13-7  서울특별시 광진구 중곡동
1  14000.0  (75-26)  영화사로3길 45-1  서울특별시 광진구 중곡동
2  15000.0      베르데   긴고랑로10길 41  서울특별시 광진구 중곡동
3  15000.0     영하우스    긴고랑로6길 20  서울특별시 광진구 중곡동
4  15000.0  (67-26)   긴고랑로39길 44  서울특별시 광진구 중곡동",16141.33333
1121510300,14,46.66,3,2016,"   deposit building          road           dong
0  24000.0      에코빌  아차산로49길 73-6  서울특별시 광진구 구의동
1  20000.0  (60-23)  자양로42길 42-24  서울특별시 광진구 구의동
2  24000.0     본클라쎄       영화사로 67  서울특별시 광진구 구의동
3  31000.0  명진아트빌2차    자양로23나길 26  서울특별시 광진구 구의동
4  25000.0      노블2     자양로32길 15  서울특별시 광진구 구의동",26586.66667
1121510300,11,35.92,5,2016,"   deposit building          road           dong
0  18000.0   구의동연리지    자양로41길 7-9  서울특별시 광진구 구의동
1  22500.0     리채B동  광나루로30가길 7-3  서울특별시 광진구 구의동
2  23000.0    호박하우스   광나루로 517-11  서울특별시 광진구 구의동
3  27000.0    하우징허브    아차산로61길 47  서울특별시 광진구 구의동
4  19000.0     명상빌라   천호대로134길 23  서울특별시 광진구 구의동",21591.66667
1121510100,13,42.56,2,2017,"   deposit building          road           dong
0  28000.0     주안캐슬  긴고랑로46길 15-8  서울특별시 광진구 중곡동
1  28000.0     산토리스   긴고랑로9길 48-6  서울특별시 광진구 중곡동
2  22000.0    대산하우스   긴고랑로46가길 39  서울특별시 광진구 중곡동
3  28000.0     정인빌A     능동로43길 41  서울특별시 광진구 중곡동
4  25000.0    미래하우스     긴고랑로6길 19  서울특별시 광진구 중곡동",26477
1121510100,8,28.07,5,2016,"   deposit  building           road           dong
0  25000.0  (121-17)      용마산로5길 31  서울특별시 광진구 중곡동
1  23000.0      정인빌A      능동로43길 41  서울특별시 광진구 중곡동
2  27300.0       블리체  용마산로22길 11-20  서울특별시 광진구 중곡동
3  24000.0       블리체  용마산로22길 11-20  서울특별시 광진구 중곡동
4  15000.0      그린빌라       용마산로 187  서울특별시 광진구 중곡동",21443.33333
1121510500,22,73.64,4,2009,"   deposit       building           road           dong
0  35000.0    아트빌라(688-6)       자양로2길 35  서울특별시 광진구 자양동
1  30000.0  우성아르뉴(643-17)  뚝섬로52마길 50-12  서울특별시 광진구 자양동
2  25000.0           세움주택      뚝섬로52길 38  서울특별시 광진구 자양동
3  30000.0   한가람빌(639-10)      뚝섬로52길 45  서울특별시 광진구 자양동
4  32000.0          마이더스빌       자양로5길 41  서울특별시 광진구 자양동",29896
1121510300,24,79.8,2,2003,"   deposit     building        road           dong
0  31500.0         노블타운   뚝섬로67길 30  서울특별시 광진구 구의동
1  35000.0     극동하이빌(B)  아차산로59길 32  서울특별시 광진구 구의동
2  28000.0      와이엔썬라이즈   자양로22길 83  서울특별시 광진구 구의동
3  28000.0  한독아트빌(58-4)   자양로44길 46  서울특별시 광진구 구의동
4  29000.0         선경주택   자양로46길 28  서울특별시 광진구 구의동",28975
1121510500,15,49.92,4,2015,"   deposit     building          road           dong
0  26000.0  리버빌(610-50)     뚝섬로43길 27  서울특별시 광진구 자양동
1  26000.0  리버빌(610-50)     뚝섬로43길 27  서울특별시 광진구 자양동
2  34000.0        뚝섬아트빌   동일로4길 57-11  서울특별시 광진구 자양동
3  32000.0         태솔타운       자양로5길 8  서울특별시 광진구 자양동
4  29000.0        미래하이츠  뚝섬로52나길 47-3  서울특별시 광진구 자양동",26420
1121510100,10,34.62,3,2014,"   deposit  building         road           dong
0  22000.0     31-21   능동로 386-12  서울특별시 광진구 중곡동
1  22000.0      햇빛촌빌  용마산로22길 5-4  서울특별시 광진구 중곡동
2  21000.0  (172-77)    능동로51길 28  서울특별시 광진구 중곡동
3  24000.0       리슈빌     긴고랑로3길 6  서울특별시 광진구 중곡동
4  24300.0     모던하우스    영화사로7길 18  서울특별시 광진구 중곡동",21539
1121510300,8,27.3,3,2017,"   deposit  building         road           dong
0  16000.0     케이비씨티  자양로23나길 7-8  서울특별시 광진구 구의동
1  23000.0  힐 카운티 12  구의강변로 31-12  서울특별시 광진구 구의동
2  23500.0    힐카운티11  구의강변로 31-14  서울특별시 광진구 구의동
3  23000.0    225-43     구의로 47-6  서울특별시 광진구 구의동
4  23000.0  힐 카운티 12  구의강변로 31-12  서울특별시 광진구 구의동",19388.7619
