코드,평,전용면적(㎡),층,건축년도,predicted
1174010900,9,29.26,3,2018,"   deposit  pricemon building          road           dong
0  21000.0        14    성심하이빌       천중로 147  서울특별시 강동구 천호동
1   4500.0        60      상지빌    상암로27가길 12  서울특별시 강동구 천호동
2   7000.0        55     너나들이    올림픽로83길 38  서울특별시 강동구 천호동
3   8000.0        60   DYD하우스  구천면로68길 72-8  서울특별시 강동구 천호동
4   5000.0        50    세율파크빌    구천면로15길 15  서울특별시 강동구 천호동"
1174010900,7,24.6,4,2002,"   deposit  pricemon  building        road           dong
0   3000.0        50     e-아트빌  진황도로33길 17  서울특별시 강동구 천호동
1   1000.0        50      정문빌딩   천중로39길 13  서울특별시 강동구 천호동
2   6000.0        10      용빌리지  양재대로87길 62  서울특별시 강동구 성내동
3      0.0        30  삼성크로스빌리지   천중로35길 76  서울특별시 강동구 천호동
4   9000.0        10  (118-11)     천호옛길 51  서울특별시 강동구 성내동"
1174010700,14,45.11,4,2012,"   deposit  pricemon building          road           dong
0   2000.0        60    드림팰리스    올림픽로 816-8  서울특별시 강동구 암사동
1   3000.0        95    씨에이치빌   올림픽로98가길 72  서울특별시 강동구 암사동
2    450.0        45    예성아트빌  고덕로14가길 12-5  서울특별시 강동구 암사동
3   9000.0        45    예성아트빌  고덕로14가길 12-5  서울특별시 강동구 암사동
4   1000.0        40    스카이 빌    올림픽로93길 46  서울특별시 강동구 암사동"
1174010700,7,21.7,2,2018,"   deposit  pricemon building           road           dong
0   1000.0        50    코지하우스       상암로5길 63  서울특별시 강동구 암사동
1   2000.0        70     테라캐슬     구천면로47길 67  서울특별시 강동구 암사동
2  12000.0        30    한승리치빌    구천면로57길 5-5  서울특별시 강동구 암사동
3    500.0        40   유정스위트빌       암사길 13-3  서울특별시 강동구 암사동
4  11000.0        30   에바다하우스  천호대로162길 71-7  서울특별시 강동구 성내동"
1174010500,4,13.91,4,2016,"   deposit  pricemon      building           road          dong
0   2750.0        65     (252-135)      명일로 193-1  서울특별시 강동구 길동
1   7000.0        15           휴리빌    양재대로122길 41  서울특별시 강동구 길동
2   1000.0        50      Riohouse  양재대로114길 20-7  서울특별시 강동구 길동
3   5000.0        53       (364-7)    천중로50길 50-1  서울특별시 강동구 길동
4   1000.0        50  이스트빌(334-22)    양재대로126길 16  서울특별시 강동구 길동"
1174010600,6,19.23,3,2009,"   deposit  pricemon  building        road           dong
0   1000.0        45       예다음   명일로 155-1  서울특별시 강동구 둔촌동
1   2000.0        30  (622-11)     명일로 162  서울특별시 강동구 둔촌동
2   1000.0        45   CTTOWER  명일로10나길 30  서울특별시 강동구 둔촌동
3   1000.0        45   CTTOWER  명일로10나길 30  서울특별시 강동구 둔촌동
4   5000.0        25   CTTOWER  명일로10나길 30  서울특별시 강동구 둔촌동"
1174010500,9,29.14,2,2015,"   deposit  pricemon building           road          dong
0   5000.0        55  (364-7)    천중로50길 50-1  서울특별시 강동구 길동
1  12000.0        40    한강하이빌      천중로53길 44  서울특별시 강동구 길동
2   2057.0        27     로하스빌      천중로56길 59  서울특별시 강동구 길동
3  18000.0        25     샘아트빌  천호대로187길 73-5  서울특별시 강동구 길동
4   8000.0        30  (104-8)      명일로 221-4  서울특별시 강동구 길동"
1174010700,8,25.67,2,2019,"   deposit  pricemon building          road           dong
0   1000.0        50    코지하우스      상암로5길 63  서울특별시 강동구 암사동
1   2000.0        70     테라캐슬    구천면로47길 67  서울특별시 강동구 암사동
2  12000.0        30    한승리치빌   구천면로57길 5-5  서울특별시 강동구 암사동
3  12500.0        10    아미하우스  풍성로65길 79-16  서울특별시 강동구 둔촌동
4  12500.0        10    아미하우스  풍성로65길 79-16  서울특별시 강동구 둔촌동"
1174010900,16,52.2,-1,1991,"   deposit  pricemon     building           road           dong
0   3000.0        35     (467-40)       선사로6길 16  서울특별시 강동구 천호동
1   2000.0        50         은혜빌라    천중로18길 32-6  서울특별시 강동구 천호동
2   8000.0        60       우성파크빌라      성내로6가길 16  서울특별시 강동구 성내동
3  15000.0        20  씨피빌라(560-6)     성안로3길 96-5  서울특별시 강동구 성내동
4   3000.0        10     (333-10)  올림픽로79길 22-11  서울특별시 강동구 천호동"
1174010900,9,29.57,3,2014,"   deposit  pricemon building          road           dong
0    800.0        58     그린나래    구천면로48길 19  서울특별시 강동구 천호동
1  16000.0         2      하늘채     구천면로52길 9  서울특별시 강동구 천호동
2   1000.0        70   231-18  상암로27나길 2-11  서울특별시 강동구 천호동
3   1482.0        19     강동주택    진황도로31길 72  서울특별시 강동구 천호동
4   4000.0        72      우리家     성안로27길 42  서울특별시 강동구 천호동"
