코드,평,전용면적(㎡),층,건축년도,predicted
1162010100,16,52.81,1,2003,"   deposit  pricemon   building          road           dong
0   9000.0        30   (100-88)     행운5길 31-6  서울특별시 관악구 봉천동
1    500.0        30   봉천동다세대주택      행운1라길 67  서울특별시 관악구 봉천동
2   3000.0        60       토마스빌     양녕로6라길 27  서울특별시 관악구 봉천동
3   1000.0        70  (100-250)      행운5길 8-5  서울특별시 관악구 봉천동
4  14000.0        20  (196-243)  낙성대역3길 28-15  서울특별시 관악구 봉천동"
1162010200,7,24.44,4,2017,"   deposit  pricemon    building          road           dong
0   8000.0        43       보리하우스  남부순환로153길 42  서울특별시 관악구 신림동
1   9000.0        38       보리하우스  남부순환로153길 42  서울특별시 관악구 신림동
2   5000.0        70    (98-239)        복은길 97  서울특별시 관악구 신림동
3  14000.0        40  써밋(551-29)     조원로15길 27  서울특별시 관악구 신림동
4   2000.0        60       헤븐빌리지     난곡로74길 45  서울특별시 관악구 신림동"
1162010100,9,29.51,2,2010,"   deposit  pricemon       building        road           dong
0   6000.0        50  산장빌라(180-269)     인헌길 146  서울특별시 관악구 봉천동
1   8000.0        30      Peace&Gud    인헌19길 11  서울특별시 관악구 봉천동
2    500.0        43       (950-12)  봉천로25길 4-3  서울특별시 관악구 봉천동
3   2000.0        60           응복주택  양녕로1가길 7-6  서울특별시 관악구 봉천동
4   5000.0        45            골든빌      은천로 11  서울특별시 관악구 봉천동"
1162010100,7,22.34,9,2019,"   deposit  pricemon building        road           dong
0  15000.0        10   신화골든타워     쑥고개로 73  서울특별시 관악구 봉천동
1   4000.0        53      하임S  남부순환로 1790  서울특별시 관악구 봉천동
2   3000.0        90     그레이빌      청룡3길 9  서울특별시 관악구 봉천동
3   3000.0        55    스마일타운     청룡3길 41  서울특별시 관악구 봉천동
4   1000.0        64      하임S  남부순환로 1790  서울특별시 관악구 봉천동"
1162010100,22,73.08,3,2004,"   deposit  pricemon       building          road           dong
0   4000.0        85  도원아트빌(860-49)      중앙1가길 22  서울특별시 관악구 봉천동
1   6000.0         5           아이엠빌      은천로37길 5  서울특별시 관악구 봉천동
2    400.0        40         장군캠퍼스텔  낙성대로3길 21-11  서울특별시 관악구 봉천동
3   3000.0        35         장군캠퍼스텔  낙성대로3길 21-11  서울특별시 관악구 봉천동
4  12000.0        25            명성빌      청룡중앙길 41  서울특별시 관악구 봉천동"
1162010100,14,47.07,2,2013,"   deposit  pricemon   building            road           dong
0   3000.0        75       엄마의꿈    남부순환로234길 32  서울특별시 관악구 봉천동
1  16000.0         7      은천쉐르빌     국회단지4길 39-7  서울특별시 관악구 봉천동
2   3000.0        60  (1710-10)  남부순환로246길 32-2  서울특별시 관악구 봉천동
3   5000.0        40  (1667-22)        행운1나길 25  서울특별시 관악구 봉천동
4  20000.0        25        블루빌     솔밭로5길 11-16  서울특별시 관악구 봉천동"
1162010200,9,28.57,9,2017,"   deposit  pricemon      building          road           dong
0  20000.0        18  아지트(1432-51)     신림로67길 16  서울특별시 관악구 신림동
1   7000.0        41     JC STUDIO  신림로65길 16-15  서울특별시 관악구 신림동
2  13000.0        50          아이파크     신림로70길 77  서울특별시 관악구 신림동
3   3000.0        63     JC STUDIO  신림로65길 16-15  서울특별시 관악구 신림동
4    500.0        54     (1421-31)     신림로66길 28  서울특별시 관악구 신림동"
1162010100,18,59.65,3,2002,"   deposit  pricemon   building         road           dong
0  16000.0        10      두영하우스   봉천로21나길 30  서울특별시 관악구 봉천동
1   2000.0       100       신화빌딩      쑥고개로 48  서울특별시 관악구 봉천동
2   3500.0        80       신선빌라  낙성대역3길 6-10  서울특별시 관악구 봉천동
3  10000.0        60       삼성맨션     인헌14길 36  서울특별시 관악구 봉천동
4   1000.0        80  (1515-12)    양녕로6다길 30  서울특별시 관악구 봉천동"
1162010200,13,41.44,7,2019,"   deposit  pricemon      building           road           dong
0   5000.0        60        한나래15차         난우2길 5  서울특별시 관악구 신림동
1   1500.0       115         해뜨는집2  남부순환로168가길 20  서울특별시 관악구 신림동
2   1000.0       105        양지리츠타운        대학5길 32  서울특별시 관악구 신림동
3   3000.0        65         예성휴캐슬      난곡로30길 12  서울특별시 관악구 신림동
4  10000.0        65  아지트(1432-51)      신림로67길 16  서울특별시 관악구 신림동"
1162010100,4,12.16,5,2011,"   deposit  pricemon       building           road           dong
0   2000.0        40          성경아트빌         당곡길 19  서울특별시 관악구 봉천동
1   1000.0        40            대학당  남부순환로247나길 42  서울특별시 관악구 봉천동
2  13000.0         5  드림하우스(41-231)        은천로 159  서울특별시 관악구 봉천동
3    200.0        53          성경아트빌         당곡길 19  서울특별시 관악구 봉천동
4   1000.0        45      드림빌(65-6)        행운1라길 8  서울특별시 관악구 봉천동"
